,bill,person,vote
36316,hr6199-115,A000371,1
36317,hr6199-115,A000372,1
36318,hr6199-115,A000367,1
36319,hr6199-115,A000369,1
36320,hr6199-115,A000375,1
36321,hr6199-115,B001291,1
36322,hr6199-115,B001298,1
36323,hr6199-115,B001299,1
36324,hr6199-115,B001269,1
36325,hr6199-115,B001282,1
36326,hr6199-115,B001300,0
36327,hr6199-115,B000213,1
36328,hr6199-115,B001270,0
36329,hr6199-115,B001281,0
36330,hr6199-115,B001287,1
36331,hr6199-115,B001301,1
36332,hr6199-115,B001292,0
36333,hr6199-115,B001302,1
36334,hr6199-115,B001257,1
36335,hr6199-115,B000490,0
36336,hr6199-115,B001293,1
36337,hr6199-115,B001250,1
36338,hr6199-115,B001273,0
36339,hr6199-115,B001243,0
36340,hr6199-115,B001294,1
36341,hr6199-115,B000574,1
36342,hr6199-115,B001303,0
36343,hr6199-115,B001278,1
36344,hr6199-115,B001295,1
36345,hr6199-115,B001296,0
36346,hr6199-115,B001227,0
36347,hr6199-115,B000755,1
36348,hr6199-115,B001290,1
36349,hr6199-115,B001274,1
36350,hr6199-115,B001284,1
36351,hr6199-115,B001304,0
36352,hr6199-115,B001285,1
36353,hr6199-115,B001260,1
36354,hr6199-115,B001297,1
36355,hr6199-115,B001275,1
36356,hr6199-115,B001305,1
36357,hr6199-115,B001248,1
36358,hr6199-115,B001286,1
36359,hr6199-115,B001251,0
36360,hr6199-115,B001289,1
36361,hr6199-115,C000059,1
36362,hr6199-115,C001037,0
36363,hr6199-115,C001112,1
36364,hr6199-115,C001097,0
36365,hr6199-115,C001072,0
36366,hr6199-115,C001103,1
36367,hr6199-115,C001051,1
36368,hr6199-115,C001090,0
36369,hr6199-115,C001066,0
36370,hr6199-115,C001091,0
36371,hr6199-115,C000266,1
36372,hr6199-115,C001109,1
36373,hr6199-115,C001080,0
36374,hr6199-115,C001084,0
36375,hr6199-115,C001101,0
36376,hr6199-115,C001067,0
36377,hr6199-115,C001049,0
36378,hr6199-115,C001061,1
36379,hr6199-115,C001115,1
36380,hr6199-115,C000537,0
36381,hr6199-115,C001077,1
36382,hr6199-115,C001068,0
36383,hr6199-115,C001053,1
36384,hr6199-115,C001093,1
36385,hr6199-115,C001092,1
36386,hr6199-115,C001108,1
36387,hr6199-115,C001105,1
36388,hr6199-115,C001062,1
36389,hr6199-115,C001078,0
36390,hr6199-115,C001094,1
36391,hr6199-115,C000754,0
36392,hr6199-115,C001110,1
36393,hr6199-115,C001059,0
36394,hr6199-115,C001106,1
36395,hr6199-115,C001069,0
36396,hr6199-115,C001096,0
36397,hr6199-115,C001087,1
36398,hr6199-115,C001111,1
36399,hr6199-115,C001038,0
36400,hr6199-115,C001063,1
36401,hr6199-115,C001048,1
36402,hr6199-115,C000984,0
36403,hr6199-115,C001107,1
36404,hr6199-115,C001114,1
36405,hr6199-115,D000626,1
36406,hr6199-115,D000598,0
36407,hr6199-115,D000096,0
36408,hr6199-115,D000619,1
36409,hr6199-115,D000191,1
36410,hr6199-115,D000197,0
36411,hr6199-115,D000620,1
36412,hr6199-115,D000216,0
36413,hr6199-115,D000617,0
36414,hr6199-115,D000627,0
36415,hr6199-115,D000612,1
36416,hr6199-115,D000621,1
36417,hr6199-115,D000623,0
36418,hr6199-115,D000616,1
36419,hr6199-115,D000610,0
36420,hr6199-115,D000600,1
36421,hr6199-115,D000624,0
36422,hr6199-115,D000399,0
36423,hr6199-115,D000625,1
36424,hr6199-115,D000482,0
36425,hr6199-115,D000614,1
36426,hr6199-115,D000615,1
36427,hr6199-115,D000533,1
36428,hr6199-115,D000628,1
36429,hr6199-115,E000288,0
36430,hr6199-115,E000294,1
36431,hr6199-115,E000179,0
36432,hr6199-115,E000215,0
36433,hr6199-115,E000297,0
36434,hr6199-115,E000298,1
36435,hr6199-115,E000293,0
36436,hr6199-115,E000296,0
36437,hr6199-115,F000464,1
36438,hr6199-115,F000465,1
36439,hr6199-115,F000466,1
36440,hr6199-115,F000459,1
36441,hr6199-115,F000461,1
36442,hr6199-115,F000449,1
36443,hr6199-115,F000454,0
36444,hr6199-115,F000450,1
36445,hr6199-115,F000462,0
36446,hr6199-115,F000372,1
36447,hr6199-115,F000455,0
36448,hr6199-115,G000571,0
36449,hr6199-115,G000578,1
36450,hr6199-115,G000579,1
36451,hr6199-115,G000574,0
36452,hr6199-115,G000559,0
36453,hr6199-115,G000580,1
36454,hr6199-115,G000584,1
36455,hr6199-115,G000563,1
36456,hr6199-115,G000552,1
36457,hr6199-115,G000585,0
36458,hr6199-115,G000581,1
36459,hr6199-115,G000289,1
36460,hr6199-115,G000565,1
36461,hr6199-115,G000583,1
36462,hr6199-115,G000566,1
36463,hr6199-115,G000377,1
36464,hr6199-115,G000560,1
36465,hr6199-115,G000577,1
36466,hr6199-115,G000546,1
36467,hr6199-115,G000553,0
36468,hr6199-115,G000410,1
36469,hr6199-115,G000568,1
36470,hr6199-115,G000551,0
36471,hr6199-115,G000576,1
36472,hr6199-115,G000558,1
36473,hr6199-115,G000535,0
36474,hr6199-115,H001050,0
36475,hr6199-115,H001078,1
36476,hr6199-115,H001045,1
36477,hr6199-115,H001052,1
36478,hr6199-115,H001053,1
36479,hr6199-115,H000324,0
36480,hr6199-115,H001064,0
36481,hr6199-115,H001036,1
36482,hr6199-115,H001056,1
36483,hr6199-115,H001071,1
36484,hr6199-115,H001077,1
36485,hr6199-115,H001038,0
36486,hr6199-115,H001072,1
36487,hr6199-115,H001047,0
36488,hr6199-115,H001065,1
36489,hr6199-115,H001074,1
36490,hr6199-115,H000874,0
36491,hr6199-115,H001067,1
36492,hr6199-115,H001068,0
36493,hr6199-115,H001058,1
36494,hr6199-115,H001059,1
36495,hr6199-115,H001048,1
36496,hr6199-115,H001073,1
36497,hr6199-115,I000056,1
36498,hr6199-115,J000032,0
36499,hr6199-115,J000298,0
36500,hr6199-115,J000294,0
36501,hr6199-115,J000290,1
36502,hr6199-115,J000297,1
36503,hr6199-115,J000288,0
36504,hr6199-115,J000299,1
36505,hr6199-115,J000292,1
36506,hr6199-115,J000126,0
36507,hr6199-115,J000174,1
36508,hr6199-115,J000255,0
36509,hr6199-115,J000289,1
36510,hr6199-115,J000295,1
36511,hr6199-115,K000009,0
36512,hr6199-115,K000386,1
36513,hr6199-115,K000375,0
36514,hr6199-115,K000385,0
36515,hr6199-115,K000388,1
36516,hr6199-115,K000376,1
36517,hr6199-115,K000379,0
36518,hr6199-115,K000389,0
36519,hr6199-115,K000390,0
36520,hr6199-115,K000380,0
36521,hr6199-115,K000381,0
36522,hr6199-115,K000188,0
36523,hr6199-115,K000362,1
36524,hr6199-115,K000210,1
36525,hr6199-115,K000378,1
36526,hr6199-115,K000387,1
36527,hr6199-115,K000391,1
36528,hr6199-115,K000382,1
36529,hr6199-115,K000392,1
36530,hr6199-115,L000573,1
36531,hr6199-115,L000585,1
36532,hr6199-115,L000578,1
36533,hr6199-115,L000588,1
36534,hr6199-115,L000564,1
36535,hr6199-115,L000567,1
36536,hr6199-115,L000559,0
36537,hr6199-115,L000560,0
36538,hr6199-115,L000557,0
36539,hr6199-115,L000566,1
36540,hr6199-115,L000581,0
36541,hr6199-115,L000586,0
36542,hr6199-115,L000551,0
36543,hr6199-115,L000589,1
36544,hr6199-115,L000263,0
36545,hr6199-115,L000287,0
36546,hr6199-115,L000587,1
36547,hr6199-115,L000582,0
36548,hr6199-115,L000563,1
36549,hr6199-115,L000554,1
36550,hr6199-115,L000565,1
36551,hr6199-115,L000397,0
36552,hr6199-115,L000576,1
36553,hr6199-115,L000583,1
36554,hr6199-115,L000584,1
36555,hr6199-115,L000579,0
36556,hr6199-115,L000480,0
36557,hr6199-115,L000491,1
36558,hr6199-115,L000569,1
36559,hr6199-115,L000580,1
36560,hr6199-115,L000570,0
36561,hr6199-115,L000562,1
36562,hr6199-115,M001193,1
36563,hr6199-115,M000087,0
36564,hr6199-115,M001185,0
36565,hr6199-115,M001158,1
36566,hr6199-115,M001179,1
36567,hr6199-115,M001198,1
36568,hr6199-115,M001184,1
36569,hr6199-115,M001199,1
36570,hr6199-115,M001163,0
36571,hr6199-115,M001165,1
36572,hr6199-115,M001157,1
36573,hr6199-115,M001177,1
36574,hr6199-115,M001143,0
36575,hr6199-115,M001200,0
36576,hr6199-115,M000312,0
36577,hr6199-115,M001156,1
36578,hr6199-115,M001180,1
36579,hr6199-115,M001159,1
36580,hr6199-115,M001166,0
36581,hr6199-115,M001197,1
36582,hr6199-115,M001187,1
36583,hr6199-115,M001137,1
36584,hr6199-115,M001188,1
36585,hr6199-115,M001189,1
36586,hr6199-115,M001201,1
36587,hr6199-115,M001194,1
36588,hr6199-115,M001195,1
36589,hr6199-115,M001160,0
36590,hr6199-115,M001196,0
36591,hr6199-115,M001190,1
36592,hr6199-115,M001202,1
36593,hr6199-115,N000002,0
36594,hr6199-115,N000179,0
36595,hr6199-115,N000015,0
36596,hr6199-115,N000189,1
36597,hr6199-115,N000184,1
36598,hr6199-115,N000127,1
36599,hr6199-115,N000188,0
36600,hr6199-115,N000190,1
36601,hr6199-115,N000181,1
36602,hr6199-115,O000171,1
36603,hr6199-115,O000170,1
36604,hr6199-115,O000168,1
36605,hr6199-115,P000601,1
36606,hr6199-115,P000034,0
36607,hr6199-115,P000609,1
36608,hr6199-115,P000613,1
36609,hr6199-115,P000096,0
36610,hr6199-115,P000594,1
36611,hr6199-115,P000604,0
36612,hr6199-115,P000588,1
36613,hr6199-115,P000197,0
36614,hr6199-115,P000593,1
36615,hr6199-115,P000605,1
36616,hr6199-115,P000608,0
36617,hr6199-115,P000258,1
36618,hr6199-115,P000597,1
36619,hr6199-115,P000606,1
36620,hr6199-115,P000607,0
36621,hr6199-115,P000592,1
36622,hr6199-115,P000611,1
36623,hr6199-115,P000598,1
36624,hr6199-115,P000599,1
36625,hr6199-115,P000523,0
36626,hr6199-115,Q000023,0
36627,hr6199-115,R000606,0
36628,hr6199-115,R000601,1
36629,hr6199-115,R000585,1
36630,hr6199-115,R000578,1
36631,hr6199-115,R000586,1
36632,hr6199-115,R000602,1
36633,hr6199-115,R000597,1
36634,hr6199-115,R000588,0
36635,hr6199-115,R000591,1
36636,hr6199-115,R000582,1
36637,hr6199-115,R000575,1
36638,hr6199-115,R000395,1
36639,hr6199-115,R000409,1
36640,hr6199-115,R000592,1
36641,hr6199-115,R000607,1
36642,hr6199-115,R000583,1
36643,hr6199-115,R000435,1
36644,hr6199-115,R000608,1
36645,hr6199-115,R000580,1
36646,hr6199-115,R000593,1
36647,hr6199-115,R000598,1
36648,hr6199-115,R000603,1
36649,hr6199-115,R000486,0
36650,hr6199-115,R000487,1
36651,hr6199-115,R000599,1
36652,hr6199-115,R000576,0
36653,hr6199-115,R000515,0
36654,hr6199-115,R000604,1
36655,hr6199-115,R000609,1
36656,hr6199-115,R000577,0
36657,hr6199-115,S001156,0
36658,hr6199-115,S000051,1
36659,hr6199-115,S001168,0
36660,hr6199-115,S001176,1
36661,hr6199-115,S001145,0
36662,hr6199-115,S001150,1
36663,hr6199-115,S001190,1
36664,hr6199-115,S001180,1
36665,hr6199-115,S001183,1
36666,hr6199-115,S000185,0
36667,hr6199-115,S001189,1
36668,hr6199-115,S001157,0
36669,hr6199-115,S000244,1
36670,hr6199-115,S000248,0
36671,hr6199-115,S000250,1
36672,hr6199-115,S001185,0
36673,hr6199-115,S001170,1
36674,hr6199-115,S000344,0
36675,hr6199-115,S000364,1
36676,hr6199-115,S001154,1
36677,hr6199-115,S001148,1
36678,hr6199-115,S001191,1
36679,hr6199-115,S001165,0
36680,hr6199-115,S001195,1
36681,hr6199-115,S001172,1
36682,hr6199-115,S000522,1
36683,hr6199-115,S000583,1
36684,hr6199-115,S000510,0
36685,hr6199-115,S001199,1
36686,hr6199-115,S001200,0
36687,hr6199-115,S001175,0
36688,hr6199-115,S001196,1
36689,hr6199-115,S001192,1
36690,hr6199-115,S001187,1
36691,hr6199-115,S001201,1
36692,hr6199-115,S001193,1
36693,hr6199-115,T000472,0
36694,hr6199-115,T000477,1
36695,hr6199-115,T000478,1
36696,hr6199-115,T000460,0
36697,hr6199-115,T000193,0
36698,hr6199-115,T000467,1
36699,hr6199-115,T000238,1
36700,hr6199-115,T000470,1
36701,hr6199-115,T000468,0
36702,hr6199-115,T000469,0
36703,hr6199-115,T000474,1
36704,hr6199-115,T000475,1
36705,hr6199-115,T000465,0
36706,hr6199-115,T000463,1
36707,hr6199-115,U000031,1
36708,hr6199-115,V000129,1
36709,hr6199-115,V000130,0
36710,hr6199-115,V000131,0
36711,hr6199-115,V000132,1
36712,hr6199-115,V000081,0
36713,hr6199-115,V000108,0
36714,hr6199-115,W000812,1
36715,hr6199-115,W000798,1
36716,hr6199-115,W000791,1
36717,hr6199-115,W000819,1
36718,hr6199-115,W000813,1
36719,hr6199-115,W000820,1
36720,hr6199-115,W000799,0
36721,hr6199-115,W000797,0
36722,hr6199-115,W000187,0
36723,hr6199-115,W000822,0
36724,hr6199-115,W000814,1
36725,hr6199-115,W000806,1
36726,hr6199-115,W000800,0
36727,hr6199-115,W000815,1
36728,hr6199-115,W000821,1
36729,hr6199-115,W000816,1
36730,hr6199-115,W000808,0
36731,hr6199-115,W000795,1
36732,hr6199-115,W000804,1
36733,hr6199-115,W000809,1
36734,hr6199-115,W000810,1
36735,hr6199-115,Y000062,0
36736,hr6199-115,Y000063,1
36737,hr6199-115,Y000065,1
36738,hr6199-115,Y000033,1
36739,hr6199-115,Y000066,1
36740,hr6199-115,Z000017,1
36741,hr6199-115,R000570,0
36742,hr6757-115,A000374,1
36743,hr6757-115,A000370,0
36744,hr6757-115,A000055,1
36745,hr6757-115,A000371,0
36746,hr6757-115,A000372,1
36747,hr6757-115,A000367,1
36748,hr6757-115,A000369,1
36749,hr6757-115,A000375,1
36750,hr6757-115,B001291,1
36751,hr6757-115,B001298,1
36752,hr6757-115,B001306,1
36753,hr6757-115,B001299,1
36754,hr6757-115,B001269,1
36755,hr6757-115,B001282,1
36756,hr6757-115,B001300,0
36757,hr6757-115,B000213,1
36758,hr6757-115,B001270,0
36759,hr6757-115,B001281,0
36760,hr6757-115,B001287,0
36761,hr6757-115,B001301,1
36762,hr6757-115,B001292,0
36763,hr6757-115,B001302,1
36764,hr6757-115,B001257,1
36765,hr6757-115,B000490,1
36766,hr6757-115,B001293,1
36767,hr6757-115,B001250,1
36768,hr6757-115,B001273,1
36769,hr6757-115,B001243,0
36770,hr6757-115,B001294,1
36771,hr6757-115,B000574,0
36772,hr6757-115,B001303,0
36773,hr6757-115,B001278,0
36774,hr6757-115,B001295,1
36775,hr6757-115,B001296,0
36776,hr6757-115,B001227,0
36777,hr6757-115,B000755,1
36778,hr6757-115,B001290,1
36779,hr6757-115,B001274,1
36780,hr6757-115,B001284,1
36781,hr6757-115,B001304,0
36782,hr6757-115,B001285,0
36783,hr6757-115,B001260,1
36784,hr6757-115,B001297,1
36785,hr6757-115,B001275,1
36786,hr6757-115,B001305,1
36787,hr6757-115,B001248,1
36788,hr6757-115,B001286,0
36789,hr6757-115,B001251,0
36790,hr6757-115,B001289,1
36791,hr6757-115,C000059,1
36792,hr6757-115,C001037,0
36793,hr6757-115,C001112,0
36794,hr6757-115,C001097,0
36795,hr6757-115,C001072,0
36796,hr6757-115,C001103,1
36797,hr6757-115,C001051,1
36798,hr6757-115,C001090,0
36799,hr6757-115,C001066,0
36800,hr6757-115,C001091,0
36801,hr6757-115,C000266,1
36802,hr6757-115,C001109,1
36803,hr6757-115,C001080,0
36804,hr6757-115,C001084,0
36805,hr6757-115,C001101,0
36806,hr6757-115,C001067,0
36807,hr6757-115,C001049,0
36808,hr6757-115,C001061,0
36809,hr6757-115,C001115,1
36810,hr6757-115,C000537,0
36811,hr6757-115,C001077,1
36812,hr6757-115,C001068,0
36813,hr6757-115,C001053,1
36814,hr6757-115,C001093,1
36815,hr6757-115,C001092,1
36816,hr6757-115,C001108,1
36817,hr6757-115,C001105,1
36818,hr6757-115,C001062,1
36819,hr6757-115,C001078,0
36820,hr6757-115,C001094,1
36821,hr6757-115,C000754,0
36822,hr6757-115,C001110,1
36823,hr6757-115,C001059,0
36824,hr6757-115,C001106,1
36825,hr6757-115,C001069,0
36826,hr6757-115,C001096,1
36827,hr6757-115,C001087,1
36828,hr6757-115,C001111,0
36829,hr6757-115,C001038,0
36830,hr6757-115,C001063,1
36831,hr6757-115,C001048,1
36832,hr6757-115,C000984,0
36833,hr6757-115,C001107,1
36834,hr6757-115,C001114,1
36835,hr6757-115,D000626,1
36836,hr6757-115,D000598,0
36837,hr6757-115,D000096,0
36838,hr6757-115,D000619,1
36839,hr6757-115,D000191,0
36840,hr6757-115,D000197,0
36841,hr6757-115,D000620,0
36842,hr6757-115,D000216,0
36843,hr6757-115,D000617,0
36844,hr6757-115,D000627,0
36845,hr6757-115,D000612,1
36846,hr6757-115,D000623,0
36847,hr6757-115,D000616,1
36848,hr6757-115,D000610,0
36849,hr6757-115,D000600,1
36850,hr6757-115,D000624,0
36851,hr6757-115,D000399,0
36852,hr6757-115,D000625,1
36853,hr6757-115,D000482,0
36854,hr6757-115,D000614,1
36855,hr6757-115,D000615,1
36856,hr6757-115,D000533,1
36857,hr6757-115,D000628,1
36858,hr6757-115,E000288,0
36859,hr6757-115,E000294,1
36860,hr6757-115,E000179,0
36861,hr6757-115,E000215,0
36862,hr6757-115,E000297,0
36863,hr6757-115,E000298,1
36864,hr6757-115,E000293,0
36865,hr6757-115,E000296,0
36866,hr6757-115,F000464,1
36867,hr6757-115,F000465,1
36868,hr6757-115,F000466,1
36869,hr6757-115,F000459,1
36870,hr6757-115,F000461,1
36871,hr6757-115,F000449,1
36872,hr6757-115,F000454,0
36873,hr6757-115,F000450,1
36874,hr6757-115,F000462,0
36875,hr6757-115,F000372,1
36876,hr6757-115,F000455,0
36877,hr6757-115,G000571,0
36878,hr6757-115,G000578,1
36879,hr6757-115,G000579,1
36880,hr6757-115,G000574,0
36881,hr6757-115,G000559,0
36882,hr6757-115,G000580,1
36883,hr6757-115,G000584,1
36884,hr6757-115,G000563,1
36885,hr6757-115,G000552,1
36886,hr6757-115,G000585,0
36887,hr6757-115,G000581,0
36888,hr6757-115,G000289,1
36889,hr6757-115,G000565,1
36890,hr6757-115,G000583,1
36891,hr6757-115,G000566,1
36892,hr6757-115,G000377,1
36893,hr6757-115,G000560,1
36894,hr6757-115,G000577,1
36895,hr6757-115,G000546,1
36896,hr6757-115,G000553,0
36897,hr6757-115,G000410,0
36898,hr6757-115,G000568,1
36899,hr6757-115,G000551,0
36900,hr6757-115,G000576,1
36901,hr6757-115,G000558,1
36902,hr6757-115,G000535,0
36903,hr6757-115,H001050,0
36904,hr6757-115,H001078,1
36905,hr6757-115,H001045,0
36906,hr6757-115,H001052,1
36907,hr6757-115,H001053,1
36908,hr6757-115,H000324,0
36909,hr6757-115,H001064,0
36910,hr6757-115,H001036,1
36911,hr6757-115,H001056,1
36912,hr6757-115,H001071,1
36913,hr6757-115,H001077,1
36914,hr6757-115,H001038,0
36915,hr6757-115,H001072,1
36916,hr6757-115,H001047,0
36917,hr6757-115,H001065,1
36918,hr6757-115,H001074,1
36919,hr6757-115,H000874,0
36920,hr6757-115,H001067,1
36921,hr6757-115,H001068,0
36922,hr6757-115,H001058,1
36923,hr6757-115,H001059,1
36924,hr6757-115,H001048,1
36925,hr6757-115,H001073,1
36926,hr6757-115,I000056,1
36927,hr6757-115,J000032,0
36928,hr6757-115,J000298,0
36929,hr6757-115,J000294,0
36930,hr6757-115,J000290,1
36931,hr6757-115,J000297,1
36932,hr6757-115,J000288,0
36933,hr6757-115,J000299,1
36934,hr6757-115,J000292,1
36935,hr6757-115,J000126,0
36936,hr6757-115,J000174,1
36937,hr6757-115,J000255,0
36938,hr6757-115,J000289,1
36939,hr6757-115,J000295,1
36940,hr6757-115,K000009,0
36941,hr6757-115,K000386,1
36942,hr6757-115,K000375,0
36943,hr6757-115,K000385,0
36944,hr6757-115,K000388,1
36945,hr6757-115,K000376,1
36946,hr6757-115,K000379,0
36947,hr6757-115,K000389,0
36948,hr6757-115,K000390,0
36949,hr6757-115,K000380,0
36950,hr6757-115,K000381,0
36951,hr6757-115,K000188,0
36952,hr6757-115,K000362,1
36953,hr6757-115,K000210,1
36954,hr6757-115,K000378,1
36955,hr6757-115,K000387,1
36956,hr6757-115,K000391,0
36957,hr6757-115,K000382,0
36958,hr6757-115,K000392,1
36959,hr6757-115,L000573,1
36960,hr6757-115,L000585,1
36961,hr6757-115,L000578,1
36962,hr6757-115,L000588,1
36963,hr6757-115,L000564,1
36964,hr6757-115,L000567,1
36965,hr6757-115,L000559,0
36966,hr6757-115,L000560,0
36967,hr6757-115,L000557,0
36968,hr6757-115,L000566,1
36969,hr6757-115,L000581,0
36970,hr6757-115,L000586,0
36971,hr6757-115,L000551,0
36972,hr6757-115,L000589,1
36973,hr6757-115,L000263,0
36974,hr6757-115,L000287,0
36975,hr6757-115,L000587,1
36976,hr6757-115,L000582,0
36977,hr6757-115,L000563,1
36978,hr6757-115,L000554,1
36979,hr6757-115,L000565,0
36980,hr6757-115,L000397,0
36981,hr6757-115,L000576,1
36982,hr6757-115,L000583,1
36983,hr6757-115,L000584,1
36984,hr6757-115,L000579,0
36985,hr6757-115,L000480,0
36986,hr6757-115,L000491,1
36987,hr6757-115,L000569,1
36988,hr6757-115,L000580,0
36989,hr6757-115,L000570,0
36990,hr6757-115,L000562,0
36991,hr6757-115,M001193,1
36992,hr6757-115,M000087,0
36993,hr6757-115,M001185,0
36994,hr6757-115,M001158,1
36995,hr6757-115,M001179,1
36996,hr6757-115,M001198,1
36997,hr6757-115,M001184,1
36998,hr6757-115,M001199,1
36999,hr6757-115,M001163,0
37000,hr6757-115,M001165,1
37001,hr6757-115,M001157,1
37002,hr6757-115,M001177,1
37003,hr6757-115,M001143,0
37004,hr6757-115,M001200,0
37005,hr6757-115,M000312,0
37006,hr6757-115,M001156,1
37007,hr6757-115,M001180,1
37008,hr6757-115,M001159,1
37009,hr6757-115,M001166,0
37010,hr6757-115,M001197,1
37011,hr6757-115,M001187,1
37012,hr6757-115,M001137,0
37013,hr6757-115,M001188,0
37014,hr6757-115,M001189,1
37015,hr6757-115,M001201,1
37016,hr6757-115,M001194,1
37017,hr6757-115,M001195,1
37018,hr6757-115,M001160,0
37019,hr6757-115,M001196,0
37020,hr6757-115,M001190,1
37021,hr6757-115,M001202,1
37022,hr6757-115,N000002,0
37023,hr6757-115,N000179,0
37024,hr6757-115,N000015,0
37025,hr6757-115,N000189,0
37026,hr6757-115,N000184,1
37027,hr6757-115,N000127,0
37028,hr6757-115,N000188,0
37029,hr6757-115,N000190,1
37030,hr6757-115,N000181,1
37031,hr6757-115,O000171,0
37032,hr6757-115,O000170,0
37033,hr6757-115,O000168,1
37034,hr6757-115,P000601,1
37035,hr6757-115,P000034,0
37036,hr6757-115,P000609,1
37037,hr6757-115,P000613,0
37038,hr6757-115,P000096,0
37039,hr6757-115,P000594,1
37040,hr6757-115,P000604,0
37041,hr6757-115,P000588,1
37042,hr6757-115,P000197,0
37043,hr6757-115,P000593,0
37044,hr6757-115,P000605,1
37045,hr6757-115,P000608,0
37046,hr6757-115,P000258,1
37047,hr6757-115,P000597,0
37048,hr6757-115,P000606,1
37049,hr6757-115,P000607,0
37050,hr6757-115,P000592,1
37051,hr6757-115,P000611,1
37052,hr6757-115,P000598,1
37053,hr6757-115,P000599,1
37054,hr6757-115,P000523,0
37055,hr6757-115,Q000023,0
37056,hr6757-115,R000606,0
37057,hr6757-115,R000601,1
37058,hr6757-115,R000585,1
37059,hr6757-115,R000578,1
37060,hr6757-115,R000586,1
37061,hr6757-115,R000602,0
37062,hr6757-115,R000597,1
37063,hr6757-115,R000588,0
37064,hr6757-115,R000591,1
37065,hr6757-115,R000582,1
37066,hr6757-115,R000575,1
37067,hr6757-115,R000395,1
37068,hr6757-115,R000409,1
37069,hr6757-115,R000592,1
37070,hr6757-115,R000607,1
37071,hr6757-115,R000583,0
37072,hr6757-115,R000435,1
37073,hr6757-115,R000608,0
37074,hr6757-115,R000580,1
37075,hr6757-115,R000593,1
37076,hr6757-115,R000598,1
37077,hr6757-115,R000603,1
37078,hr6757-115,R000486,0
37079,hr6757-115,R000487,1
37080,hr6757-115,R000599,0
37081,hr6757-115,R000576,0
37082,hr6757-115,R000515,0
37083,hr6757-115,R000604,1
37084,hr6757-115,R000609,1
37085,hr6757-115,R000577,0
37086,hr6757-115,S001156,0
37087,hr6757-115,S000051,1
37088,hr6757-115,S001168,0
37089,hr6757-115,S001176,1
37090,hr6757-115,S001145,0
37091,hr6757-115,S001150,0
37092,hr6757-115,S001190,0
